Director_Name,Runtime,Gross,Genres,Movie_Title,Plot_Keywords,Language,Content_Rating,Budget,Aspect_Ratio,Movie_ID,Production_Companies,Release_Date,Revenue
Kirk Jones,94.0,59573085.0,Comedy|Family|Romance,My Big Fat Greek Wedding 2,family restaurant|greek|remarriage|suburb|wedding,English,PG-13,18000000.0,2.35,302688,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""HBO Films"", ""id"": 7429}, {""name"": ""Gold Circle Films"", ""id"": 12026}]",2016-03-23,88923251
David Bowers,99.0,52691009.0,Comedy|Family,Diary of a Wimpy Kid: Rodrick Rules,brother|middle school|no opening credits|photograph|school,English,PG,21000000.0,2.35,60307,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Color Force"", ""id"": 5420}]",2011-03-25,72417394
John McTiernan,107.0,59735548.0,Action|Horror|Sci-Fi,Predator,box office hit|commando|death of friend|jungle|severed arm,English,R,15000000.0,1.85,106,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Amercent Films"", ""id"": 5263}, {""name"": ""American Entertainment Partners L.P."", ""id"": 5264}]",1987-06-11,98235548
Milos Forman,180.0,51600000.0,Biography|Drama|History|Music,Amadeus,1800s|classical composer|composer|first person narration|opera,English,R,18000000.0,2.35,279,"[{""name"": ""Warner Bros."", ""id"": 6194}]",1984-10-26,51973029
Nelson McCormick,89.0,43818159.0,Horror|Mystery,Prom Night,friend|hotel|killer|murder|prom,English,PG-13,20000000.0,2.35,8617,"[{""name"": ""Alliance Films"", ""id"": 2514}]",2008-04-10,14796236
Mark Waters,97.0,86049418.0,Comedy,Mean Girls,bully|clique|high school|high school girl|secret,English,PG-13,17000000.0,1.85,10625,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Broadway Video"", ""id"": 1756}, {""name"": ""M.G. Films"", ""id"": 89094}]",2004-04-30,129042871
Audrey Wells,113.0,43601508.0,Comedy|Drama|Romance,Under the Tuscan Sun,author|book|vacation|villa|writer,English,PG-13,18000000.0,1.85,10934,"[{""name"": ""Timnick Films"", ""id"": 679}, {""name"": ""Blue Gardenia Productions"", ""id"": 3983}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Tatiale Films"", ""id"": 12207}]",2003-04-30,0
Francis Ford Coppola,103.0,41382841.0,Comedy|Drama|Fantasy|Romance,Peggy Sue Got Married,alternate history|alternate timeline|divorce|high school|reunion,English,PG-13,18000000.0,1.85,10013,"[{""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""TriStar Pictures"", ""id"": 559}]",1986-10-05,41382841
Woody Allen,98.0,33404871.0,Drama,Blue Jasmine,congenital liar|mental breakdown|self deception|snob|talking to oneself,English,PG-13,18000000.0,2.35,160588,"[{""name"": ""Perdido Productions"", ""id"": 12966}]",2013-07-25,99206215
Paul Greengrass,111.0,31471430.0,Drama|History|Thriller,United 93,flight|passenger|plane|september 11 2001|terrorist,English,R,15000000.0,2.35,9829,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Working Title Films"", ""id"": 10163}]",2006-04-28,76286096
Bille Woodruff,94.0,30222640.0,Drama|Music|Romance,Honey,choreographer|dance|dancer|dancing|hip hop,English,PG-13,25000000.0,1.85,10028,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""NuAmerica Entertainment"", ""id"": 41963}]",2003-11-24,62646763
Rick Friedberg,81.0,26906039.0,Action|Comedy,Spy Hard,1990s|dentist|hit with a door|martial arts|museum,English,PG-13,18000000.0,1.85,10535,"[{""name"": ""Hollywood Pictures"", ""id"": 915}]",1996-05-24,0
John Carpenter,89.0,21378000.0,Fantasy|Horror,The Fog,california|fog|leper|lighthouse|ship,English,R,1000000.0,2.35,790,"[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""EDI"", ""id"": 495}, {""name"": ""Debra Hill Productions"", ""id"": 498}]",1980-02-08,21378361
Sean McNamara,106.0,43853424.0,Biography|Drama|Family|Sport,Soul Surfer,christian|christian film|shark|surfer|surfing,English,PG,18000000.0,2.35,43959,"[{""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Brookwell-McNamara Entertainment"", ""id"": 3235}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""Affirm Films"", ""id"": 10156}]",2011-04-08,47088990
Mike Nichols,122.0,,Comedy|Drama|War,Catch-22,catch 22|friend|insanity|kneed in the groin|military,English,R,18000000.0,2.35,10364,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Filmways Productions"", ""id"": 73862}]",1970-06-24,24911670
Jody Hill,86.0,23993605.0,Comedy|Crime|Drama,Observe and Report,male pubic hair|mall|police detective|pubic hair|security guard,English,R,18000000.0,2.35,16991,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""De Line Pictures"", ""id"": 2609}]",2009-04-10,24007324
Richard Fleischer,103.0,26400000.0,Action|Adventure|Fantasy,Conan the Destroyer,gods|princess|queen|rescue|wizard,English,PG,18000000.0,2.35,9610,"[{""name"": ""De Laurentiis Entertainment Group"", ""id"": 499}]",1984-06-29,100000000
Martin Scorsese,121.0,45250.0,Biography|Drama|Sport,Raging Bull,boxing|domestic violence|hot temper|jealousy|rage,English,R,18000000.0,1.85,1578,"[{""name"": ""United Artists"", ""id"": 60}]",1980-11-14,23000000
Brandon Camp,109.0,22927390.0,Drama|Romance,Love Happens,florist|motivational speaker|self help guru|seminar|widower,English,PG-13,18000000.0,1.85,25643,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Stuber Productions"", ""id"": 4403}, {""name"": ""Camp / Thompson Pictures"", ""id"": 4404}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Traveling Film Productions"", ""id"": 11953}]",2009-09-18,36133014
Barry Levinson,109.0,4250320.0,Adventure|Fantasy|Mystery|Thriller,Young Sherlock Holmes,cult|death|delusion|girl|sherlock holmes,English,PG-13,18000000.0,1.85,11904,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Amblin Entertainment"", ""id"": 56}]",1985-12-04,0
Kevin Tancharoen,123.0,22452209.0,Comedy|Drama|Musical|Romance,Fame,new york|performing arts|school|student|teacher,English,PG,18000000.0,2.35,28665,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2009-01-01,0
Danny Boyle,94.0,18329466.0,Adventure|Biography|Drama|Thriller,127 Hours,alone|aron ralston|based on autobiography|canyon|survival,English,R,18000000.0,1.85,44115,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Everest Entertainment"", ""id"": 10892}, {""name"": ""HandMade Films"", ""id"": 20076}]",2010-11-05,35692920
Woody Allen,94.0,17071230.0,Comedy|Crime,Small Time Crooks,apartment building|crook|new york city|three word title|written and directed by cast member,English,PG,18000000.0,1.85,10569,"[{""name"": ""DreamWorks SKG"", ""id"": 27}]",2000-05-19,0
Nicholas Hytner,115.0,17174870.0,Drama|Music|Romance,Center Stage,ballet|dance|dancer|dancing|love,English,PG-13,18000000.0,2.35,10560,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",2000-05-12,17200925
Jessie Nelson,107.0,26284475.0,Comedy,Love the Coopers,christmas|family dinner|husband wife conflict|husband wife kiss|large family,English,PG-13,17000000.0,2.35,333348,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Groundswell Productions"", ""id"": 4205}, {""name"": ""CBS Films"", ""id"": 5490}]",2015-11-12,24000000
Bart Freundlich,91.0,16702864.0,Comedy|Crime,Catch That Kid,caper|computer genius|dog|heist|security chief,English,PG,18000000.0,1.85,20483,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Nimbus Film Productions"", ""id"": 11672}, {""name"": ""Mediastream Dritte Film GmbH & Co. Beteiligungs KG"", ""id"": 19352}, {""name"": ""Splendid Productions"", ""id"": 23790}]",2004-02-06,16702864
Irwin Winkler,125.0,15561627.0,Drama,Life as a House,cancer|construction|house|house construction|neighbor,English,R,18000000.0,2.35,11457,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2001-10-25,0
Miguel Arteta,90.0,15281286.0,Comedy|Drama|Romance,Youth in Revolt,alter ego|boarding school|love|masturbation|teen movie,English,R,18000000.0,1.85,22327,"[{""name"": ""Dimension Films"", ""id"": 7405}]",2009-09-11,0
William A. Fraker,98.0,8000000.0,Action|Adventure|Western,The Legend of the Lone Ranger,ambush|hero|masked hero|outlaw|texas ranger,English,PG,18000000.0,2.35,38665,"[{""name"": ""ITC Entertainment"", ""id"": 1584}]",1981-08-20,2945600
John Boorman,109.0,13491653.0,Drama|Thriller,The Tailor of Panama,canal|panama|president|spy|tailor,English,R,18000000.0,2.35,2575,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Merlin Films"", ""id"": 3201}]",2001-02-11,28008462
Brian De Palma,107.0,,Mystery|Thriller,Blow Out,conspiracy|political conspiracy|recording|sound|truth,English,R,18000000.0,2.35,11644,"[{""name"": ""Cinema 77"", ""id"": 1819}]",1981-07-24,12000000
Courtney Solomon,90.0,10494494.0,Action|Crime|Thriller,Getaway,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,English,PG-13,18000000.0,2.35,146227,"[{""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Signature Pictures"", ""id"": 2982}, {""name"": ""After Dark Films"", ""id"": 3608}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Saints LA"", ""id"": 19719}, {""name"": ""Bomar OOD"", ""id"": 28176}, {""name"": ""thefyzz"", ""id"": 36109}, {""name"": ""Dunulf Productions"", ""id"": 68548}, {""name"": ""Emmitt Productions Limited"", ""id"": 68549}, {""name"": ""ADF Acquisitions"", ""id"": 68550}]",2013-08-29,10501938
Ang Lee,112.0,7837632.0,Drama,The Ice Storm,ice|ice storm|storm|thanksgiving|virgin,English,R,18000000.0,1.85,68924,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]",1997-09-27,8038061
Rob Reiner,94.0,15155772.0,Comedy|Drama|Romance,And So It Goes,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer,English,PG-13,18000000.0,2.35,253235,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Envision Entertainment"", ""id"": 31832}, {""name"": ""ASIG Productions"", ""id"": 32245}]",2014-07-20,25312387
Jeff Kanew,105.0,8508843.0,Adventure|Comedy,Troop Beverly Hills,beverly hills hotel|divorce|girl|troop|wilderness,English,PG,18000000.0,1.37,22102,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Weintraub Entertainment Group"", ""id"": 6313}]",1989-03-22,0
Matthew Robbins,108.0,6000000.0,Action|Adventure|Fantasy,Dragonslayer,apprentice|dragon|king|kingdom|wizard,English,PG,18000000.0,2.35,848,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Walt Disney Productions"", ""id"": 3166}]",1981-06-26,14110013
Tim Burton,127.0,5887457.0,Biography|Comedy|Drama,Ed Wood,1950s|director|friend|friendship|transvestism,English,R,18000000.0,1.85,522,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",1994-09-27,5887457
Jason Reitman,111.0,13362308.0,Drama,Labor Day,baseball|baseball practice|escaped convict|neighbor|tied to a chair,English,PG-13,18000000.0,2.35,130150,"[{""name"": ""Mr. Mudd Production"", ""id"": 2130}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Right of Way Films"", ""id"": 32157}]",2013-12-27,20275812
Hal Needham,99.0,5333658.0,Action|Sci-Fi,Megaforce,dictator|electronic music score|one word title|secret headquarters|soldier,English,PG,20000000.0,1.85,27380,"[{""name"": ""Golden Harvest Company"", ""id"": 2521}, {""name"": ""Northshore Investments Ltd."", ""id"": 16379}]",1982-06-25,0
Woody Allen,108.0,3203044.0,Comedy|Romance,Anything Else,love at first sight|new york city|sex|teacher|writer,English,R,18000000.0,2.35,10739,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Perdido Prod."", ""id"": 291}, {""name"": ""Canal+"", ""id"": 5358}]",2003-08-27,0
Zack Ward,92.0,,Horror,Restoration,,English,,,,396152,[],2016-05-03,0
Mike Marvin,93.0,3500000.0,Action|Horror|Romance|Sci-Fi|Thriller,The Wraith,arizona|death|gang|police|sheriff,English,R,2700000.0,1.85,10017,"[{""name"": ""New Century Entertainment Corporation"", ""id"": 10165}, {""name"": ""Alliance Entertainment"", ""id"": 10166}, {""name"": ""Turbo Productions"", ""id"": 59346}]",1986-11-21,3500000
George A. Romero,87.0,,Horror,Day of the Dead,bunker|experiment|military|research|scientist,English,Unrated,3500000.0,1.85,8408,"[{""name"": ""Dead Films"", ""id"": 2482}, {""name"": ""Laurel Entertainment"", ""id"": 2483}, {""name"": ""Toei"", ""id"": 5822}]",1985-07-19,34000000
Chuck Russell,92.0,,Action|Crime|Drama|Thriller,I Am Wrath,conspiracy|female scientist|mugging|police detective|tattoo,English,R,18000000.0,,332411,"[{""name"": ""Patriot Pictures"", ""id"": 2373}, {""name"": ""Vallelonga Productions"", ""id"": 3084}, {""name"": ""Vengeance is Mine Productions"", ""id"": 73316}, {""name"": ""Hannibal Classics"", ""id"": 76777}]",2016-04-14,0
Greg Mottola,119.0,121463226.0,Comedy,Superbad,black comedy|bromance|party|school|teen comedy,English,R,20000000.0,1.85,8363,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]",2007-08-17,121463226
Tyler Perry,103.0,90485233.0,Comedy|Crime|Drama,Madea Goes to Jail,adaptation directed by original author|cross dressing|madea series|remake|sequel,English,PG-13,,1.85,15670,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Tyler Perry Company, The"", ""id"": 3096}]",2009-02-16,90508336
Jon M. Chu,98.0,58006147.0,Drama|Music|Musical|Romance,Step Up 2: The Streets,audition|dance|kissing in the rain|student|subway,English,PG-13,23000000.0,1.85,8328,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2008-02-14,150816700
Cory Edwards,80.0,51053787.0,Action|Animation|Comedy|Crime|Family,Hoodwinked!,animal|axe|red riding hood|wolf|woodsman,English,PG,17500000.0,1.85,10982,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Kanbar Entertainment"", ""id"": 7580}, {""name"": ""Blue Yonder Films"", ""id"": 49126}]",2005-12-16,51053787
Kasi Lemmons,93.0,7017178.0,Drama|Family|Music|Musical,Black Nativity,based on stage musical|based on the bible|christmas|color in title|nativity,English,PG,17500000.0,2.35,175541,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Malvern Pictures"", ""id"": 85720}]",2013-11-27,7018189
Brian A Miller,93.0,,Action|Thriller,The Prince,assassin|fight|mechanic|rescue|rival,English,R,18000000.0,2.35,241254,"[{""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Oasis Films"", ""id"": 33831}, {""name"": ""Aperture Entertainment"", ""id"": 33832}]",2014-08-22,266586800
Matt Dillon,116.0,325491.0,Crime|Drama|Thriller,City of Ghosts,bag over head|buddhist temple|loss of friend|male bonding|nightclub,English,R,17500000.0,1.85,31932,[],2002-01-01,0
Alejandro Amenábar,101.0,96471845.0,Fantasy|Horror|Thriller,The Others,curtain|haunting|mansion|mute|xeroderma pigmentosum,English,PG-13,17000000.0,1.85,1933,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Sogecine"", ""id"": 692}, {""name"": ""Las Producciones del Escorpion"", ""id"": 778}, {""name"": ""Lucky Red"", ""id"": 779}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Miramax"", ""id"": 53009}]",2001-08-02,0
James Cameron,154.0,85200000.0,Action|Adventure|Sci-Fi,Aliens,alien|human versus alien|monster|rescue mission|space marine,English,R,18500000.0,1.85,679,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""SLM Production Group"", ""id"": 396}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",1986-07-18,183316455
George Cukor,170.0,72000000.0,Drama|Family|Musical|Romance,My Fair Lady,colonel|flower girl|professor|street|wager,English,Approved,17000000.0,2.2,11113,"[{""name"": ""Warner Bros."", ""id"": 6194}]",1964-10-21,72070731
Jim Gillespie,99.0,72219395.0,Horror|Mystery|Thriller,I Know What You Did Last Summer,beach|corpse|fourth of july|overalls|revenge,English,R,17000000.0,2.35,3597,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Summer Knowledge LLC"", ""id"": 1464}]",1997-10-17,125586134
Luke Greenfield,104.0,82389560.0,Comedy,Let's Be Cops,friendship between men|impersonating a police officer|mobster|party|police officer,English,R,17000000.0,1.85,193893,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WideAwake"", ""id"": 28787}, {""name"": ""Genre Films"", ""id"": 28788}]",2014-08-13,136621271
Alexander Payne,126.0,71502303.0,Adventure|Comedy|Drama|Romance,Sideways,actor|california|teacher|wine|writer,English,R,12000000.0,1.85,9675,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Sideways Productions Inc."", ""id"": 12157}]",2004-10-22,109502303
Jay Chandrasekhar,110.0,19179969.0,Comedy,Beerfest,beer|competition|germany|oktoberfest|prostitute,English,R,17500000.0,2.35,9988,"[{""name"": ""Broken Lizard Industries"", ""id"": 2773}]",2006-08-25,19179969
John Carpenter,101.0,47000000.0,Horror|Thriller,Halloween,halloween|masked killer|michael myers|slasher|trick or treat,English,R,300000.0,2.35,948,"[{""name"": ""Compass International Pictures"", ""id"": 14323}, {""name"": ""Falcon International Productions"", ""id"": 22814}]",1978-10-25,70000000
John Hoffman,87.0,37566230.0,Comedy|Drama|Family|Fantasy|Sci-Fi,Good Boy!,dog|friend|neighborhood|planet|star,English,PG,17000000.0,1.85,21765,"[{""name"": ""Jim Henson Pictures"", ""id"": 6255}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",2003-10-10,0
Malcolm D. Lee,123.0,70492685.0,Comedy|Drama,The Best Man Holiday,childbirth|christmas|gay slur|infidelity|punched in the nose,English,R,17000000.0,2.35,146304,"[{""name"": ""Universal"", ""id"": 6292}]",2013-11-15,71625195
Michael Lehmann,96.0,37939782.0,Comedy|Romance,40 Days and 40 Nights,female on male rape|lent|male rear nudity|masturbation|sex,English,R,17000000.0,1.85,2752,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Working Title Films"", ""id"": 10163}]",2002-03-01,0
